source_path,destination_path,bytes,sha256,disposition
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_4_PER_CLASS/P03-ReliabilityAuditReport-b5a16865c113e9767dbf.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_4_PER_CLASS/P03-ReliabilityAuditReport-b5a16865c113e9767dbf.json,4947,a92e84e4f5d1dcac4191b36a59d393f652be15d468139c54b02fe74d16060204,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_4_PER_CLASS/P03-ReliabilityAuditReport-bca912cf888c6154cf67.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_4_PER_CLASS/P03-ReliabilityAuditReport-bca912cf888c6154cf67.json,4932,1bd8f5e8b4d3d9dab9072e53c69e3f111cc0a113c2635539f9b4240ee8895922,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_4_PER_CLASS/P03-ReliabilityAuditReport-c6ec8a4616d488c90a41.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_4_PER_CLASS/P03-ReliabilityAuditReport-c6ec8a4616d488c90a41.json,4946,27abbc5334a778ef1cf71894ca0f2c5a6ecdb3e2b5eecf95a55ff797937ba3e8,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_4_PER_CLASS/P03-ReliabilityAuditReport-ddb39e3e18a4629f12b6.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_4_PER_CLASS/P03-ReliabilityAuditReport-ddb39e3e18a4629f12b6.json,4921,96a21af536e422c689ed7d765b3ebff7d162665db65f33d4e81c3395641afaa0,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-00efdf267b964ba90628.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-00efdf267b964ba90628.json,4947,f87070af631ebae87db50c5ae13173877b7ef7cedebe60c4e19b332113e28c98,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-10e4e7b82fc713ff39d4.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-10e4e7b82fc713ff39d4.json,4945,17da19de0a2d5ad73307be33ee1bd030da4379c4960186575555a0036f96a6f4,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-1a76fdda2f830097bd21.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-1a76fdda2f830097bd21.json,4965,6dccffd29fe1f3874fad059a54f72c1f5ed5c946481882b93469b0fb95f9acac,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-209907c7477d45ef992e.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-209907c7477d45ef992e.json,4920,3c44cca1a4554969d88dd940835401aadbb3db6dc89a92dc48aaf77370b98f37,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-25022609e68c8924928e.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-25022609e68c8924928e.json,4965,84ce4ef516a5f8a52e35af2406c09d5505d29af47fc73f841cfbcebf08c85140,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-37c0543b2ad3499b483f.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-37c0543b2ad3499b483f.json,4965,16544a30e344989313b3f67b326bbe8ea7a99ff1513ff187dea23bf70b4e95e2,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-716b6a6b41814bdf67b0.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-716b6a6b41814bdf67b0.json,4932,0327a3ccfcad18b66fa023591691c1bfc15d91cfa4ee4f9fac58ae3e8cbf8a1f,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-87c6f8a8dc641d73f74a.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-87c6f8a8dc641d73f74a.json,4947,754547170c5872bce5e89eebf99253040033ea17e14c40d4885f565db8468b4c,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-b4113cc96c5ac745468c.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-b4113cc96c5ac745468c.json,4964,5e82117123298762adb991c684da7295f177b34c57f958321ae4557b362a57fd,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-db0c2a5d89112cbaccb7.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-db0c2a5d89112cbaccb7.json,4845,cdd8dee0df08fe051aae9834c244fb86d0e5f193f1a9e253ea72276ab2c6d212,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-e26effd71bb84f711e7c.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-e26effd71bb84f711e7c.json,4946,127123fcc6610c066722d67e493767be6bcb8ef99fcf24381fa61ccfacf16760,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-f8f041448e0ed1b67fe9.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/records/dataset=PhysioNetMI/budget=P01-L1-LOW-CAL-OFFICIAL-R2_8_PER_CLASS/P03-ReliabilityAuditReport-f8f041448e0ed1b67fe9.json,4947,30a512fa1a2009252fa24a052f9520f7926770b57d6b102f994ada7ca0c1771f,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/successor_manifest.json,artifacts/records/phase_03/ReliabilityAuditReport/P03-C8-STAGE12-EVIDENCE-SERIALIZATION-SUCCESSOR-R1/successor_manifest.json,267801,50f42df5754bfea4ff0b28ae57b6e7acdbd31e048a570daa03be6f3d51cde24d,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/correction_receipt.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/correction_receipt.json,1692,8ef71a96a3c82a9962d9516fd0ea6038ae98708a52676d7491244b2c0a547949,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-12235bed92a7914346ea.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-12235bed92a7914346ea.json,4186,13105de66c1f6af8ec37cc85d99a87545c105a7f773f80281dc8c6e5f3016d88,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-2f03a5baea6378182f1a.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-2f03a5baea6378182f1a.json,4186,89da77a610842d4f81aefd7746fc8888fcf02ec7bfabb1dec3c2f244e1dc8ac6,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-4eeb601d75238e7699c0.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-4eeb601d75238e7699c0.json,4171,2287f75e5b973bee4d11d2994f7863c72e21ef2e772b0a09d269126a6f94c16d,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-50b53baff106d6d5b931.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-50b53baff106d6d5b931.json,4146,87da1b004dcadbc57ce8269f7e7b9c6007d4cad672f3023eee47418315443adb,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-527852e85483e411c42e.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-527852e85483e411c42e.json,4186,4ab2454bc33f4c14f026430ff3ff26e0f00b1d74f18106169bc605284586c041,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-68dcffb1fd1f2781915a.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-68dcffb1fd1f2781915a.json,4181,7b25c762c8d3f52730570d6bf404b8f6e38529c485ae3e644764291c0ae7c465,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-747912cb2c54feb1693a.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-747912cb2c54feb1693a.json,4186,c7b5d3eee9865d50d9fe30bf9a296be540ad862cd5d15a72dca3cb81b937c4b7,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-7f26b24ef62e68808b11.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-7f26b24ef62e68808b11.json,4188,feaef2eb9f3f20c8d8b3234c1c4f8a53f2da32398a8eaffddb874189446d85be,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-82933d62b67bba88e9ae.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-82933d62b67bba88e9ae.json,4188,29ef791f850ae4ea68adba25eadcdd5270bf9a1eee19a1bae2b3b87d752556c8,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-8342ae42e1a212fece73.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-8342ae42e1a212fece73.json,4181,f92b183903817754195aa03cf2b3d1277ace625a6bf72256a9077b91810aa03e,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-8861ff593334fad41225.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-8861ff593334fad41225.json,4181,07376ab76879459b0a000072c6f4d87c718f51618016a4fbbdd40f2a9e65e302,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-b178e02cc4ddadcd02c2.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-b178e02cc4ddadcd02c2.json,4146,2d8d5da5d17949e08508e2b626699a3fa42a72781b30a65ce212dce7f1a941e3,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-bd2fc3adf71cdf7bc125.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-bd2fc3adf71cdf7bc125.json,4171,634031a889518dee1e7f45730a3ab9b46db70432cbedbbbadb5a8fdfd4935a24,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-c1907dfb53a8e5d06751.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-c1907dfb53a8e5d06751.json,4171,b675455c78e43d4b3be2ee032a57cba9d83358813446b1f2a6c7ab3ea1158451,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-ccc23de091ae76325aa1.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-ccc23de091ae76325aa1.json,4171,85de408c19f81d28ca3bd987af44e1bdf88cf83635495d7e0fe582d6e74c6af1,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-cf105e26a8b38ab91d2c.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-cf105e26a8b38ab91d2c.json,4158,2de297065998b2bd538ffa4bfca390fc84b8a8a4505b7e0b4bccf609dacc4fbc,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-d34826aa6417ecd08b4b.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-d34826aa6417ecd08b4b.json,4171,c850ea8187d553be577d4cb20475e9694d9c1258babc5c7ec29090a2a221f7e7,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-d7e978f002435cb2b43b.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-d7e978f002435cb2b43b.json,4186,cdca718d7f37bf603545fe1bfd2700b1c0157b492261903fbedc6cfe94a08758,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-dad149729446bd1430ea.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-dad149729446bd1430ea.json,4188,7e12c74b1b68a47aaccde8e62c4d7b474772bc333a1bb302e3c43b1cd5610c02,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-e132d200766f586085fa.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-e132d200766f586085fa.json,4154,ec9b934246c4b79c2e54799084d491706e28d6d7719b8c4f0a1bee8c72f64803,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-ee40eb2c7b2a1c3fb8c9.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-ee40eb2c7b2a1c3fb8c9.json,4181,1747ac94c46a4c38e5e31da90bcb0dc21e9935c447d63e83bbcb324f8453991a,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-f21e77787a2fa5b1508e.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-f21e77787a2fa5b1508e.json,4188,8424fc665d072e381e5aea763669c58bdbea2ded24a7fa7f88f7263efb4c3c41,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-f5dcb8de5d95db21e444.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-f5dcb8de5d95db21e444.json,4181,03cbd05e104703fb185ae0c740bebda4a845198b27719d55c31610b0c6af39bf,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-f63e6d265b5156ee56b9.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=FULL_TRAIN/P03-SplitIntegrityReport-f63e6d265b5156ee56b9.json,4188,08fa35fa1bdcc040d63b73d6d646ac597b734a4d7efe37268fffb61b1174aea5,COPIED_BYTE_IDENTICAL
artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=P01-L1-LOW-CAL-OFFICIAL-R2_16_PER_CLASS/P03-SplitIntegrityReport-018912682f498564caf7.json,artifacts/records/phase_03/SplitIntegrityReport/P03-C8-STAGE08-GOVERNED-SERIALIZATION-SUCCESSOR-R1/records/dataset=BNCI2014_001/budget=P01-L1-LOW-CAL-OFFICIAL-R2_16_PER_CLASS/P03-SplitIntegrityReport-018912682f498564caf7.json,4258,ad9857c136debd50eededa4c1605a889af69d2e3e284eb1761174e7bbada639f,COPIED_BYTE_IDENTICAL
