path,source_path,before_sha256,after_sha256,status
schemas/records/DeferralRecord.schema.json,current/phase_03/implementation/schemas/records/DeferralRecord.schema.json,56d7854557e35979621a4fa4d8f1d9473eebc9e64f6acabc2edc73597785342e,56d7854557e35979621a4fa4d8f1d9473eebc9e64f6acabc2edc73597785342e,ALREADY_IDENTICAL
schemas/records/DiagnosticStatusRecord.schema.json,current/phase_03/implementation/schemas/records/DiagnosticStatusRecord.schema.json,b2d50be929d13006c6161431e5673d5dc4146b99389b815435140934c3a50a69,b2d50be929d13006c6161431e5673d5dc4146b99389b815435140934c3a50a69,ALREADY_IDENTICAL
schemas/records/EmbodimentConfigRecord.schema.json,current/phase_03/implementation/schemas/records/EmbodimentConfigRecord.schema.json,020b86aef5965f2ef36e6b928970f36051e2d5a9cbab61ed182801343494eb08,020b86aef5965f2ef36e6b928970f36051e2d5a9cbab61ed182801343494eb08,ALREADY_IDENTICAL
schemas/records/EmbodimentOutcomeRecord.schema.json,current/phase_03/implementation/schemas/records/EmbodimentOutcomeRecord.schema.json,b9d55a1060ae0157a60590514d132aa98d610731e7fa02b52185b61651bbb94a,b9d55a1060ae0157a60590514d132aa98d610731e7fa02b52185b61651bbb94a,ALREADY_IDENTICAL
schemas/records/EmbodimentStateRecord.schema.json,current/phase_03/implementation/schemas/records/EmbodimentStateRecord.schema.json,6de0a9e29c8fa3440591bd305121c774ae9140aae7ea1bb9cab1e5c0faa06add,6de0a9e29c8fa3440591bd305121c774ae9140aae7ea1bb9cab1e5c0faa06add,ALREADY_IDENTICAL
schemas/records/EnsembleControlRecord.schema.json,current/phase_03/implementation/schemas/records/EnsembleControlRecord.schema.json,85dd7b9ce4a444d82b9ce121da444608db6de2e60780f53efb248f0aeef2337b,85dd7b9ce4a444d82b9ce121da444608db6de2e60780f53efb248f0aeef2337b,ALREADY_IDENTICAL
schemas/records/EpisodeRecord.schema.json,current/phase_03/implementation/schemas/records/EpisodeRecord.schema.json,ba2a1b9c2a69ef516e39888a163557c6bd93e3dec5811976fe8b70e069612f75,ba2a1b9c2a69ef516e39888a163557c6bd93e3dec5811976fe8b70e069612f75,ALREADY_IDENTICAL
schemas/records/EvidenceQualityRecord.schema.json,current/phase_03/implementation/schemas/records/EvidenceQualityRecord.schema.json,6259af119e9cdfe9936dd7262baccab414a39c1c5a9e6fc495f970391ef65835,6259af119e9cdfe9936dd7262baccab414a39c1c5a9e6fc495f970391ef65835,ALREADY_IDENTICAL
schemas/records/EvidenceRequestRecord.schema.json,current/phase_03/implementation/schemas/records/EvidenceRequestRecord.schema.json,1e6e4345313cd4a1f3685623dde016a7bab4089fc3970cbd2a5048ae07ed3cf7,1e6e4345313cd4a1f3685623dde016a7bab4089fc3970cbd2a5048ae07ed3cf7,ALREADY_IDENTICAL
schemas/records/ExportRecord.schema.json,current/phase_03/implementation/schemas/records/ExportRecord.schema.json,a0d7e1c2cec4cd6c71d27df37bfaf0aaa739dfb5a5cb29497003258873ec99d0,a0d7e1c2cec4cd6c71d27df37bfaf0aaa739dfb5a5cb29497003258873ec99d0,ALREADY_IDENTICAL
schemas/records/FailureCaseIndex.schema.json,current/phase_03/implementation/schemas/records/FailureCaseIndex.schema.json,a81e4ace6fd3e93fbaff896c738dd71b050195671c46a3a41121187c641a6359,a81e4ace6fd3e93fbaff896c738dd71b050195671c46a3a41121187c641a6359,ALREADY_IDENTICAL
schemas/records/FigureSourceRecord.schema.json,current/phase_03/implementation/schemas/records/FigureSourceRecord.schema.json,1f41fd4f7d2573c6cce5b94e3f724f1c82cb52a09d454825085f8de6d0b0bdad,1f41fd4f7d2573c6cce5b94e3f724f1c82cb52a09d454825085f8de6d0b0bdad,ALREADY_IDENTICAL
schemas/records/HighConfidenceWrongTable.schema.json,current/phase_03/implementation/schemas/records/HighConfidenceWrongTable.schema.json,c96ecc35e8ae9ac2d090a79c0c9a32d1ecd4093ffc796d88873449012ddf0e0e,c96ecc35e8ae9ac2d090a79c0c9a32d1ecd4093ffc796d88873449012ddf0e0e,ALREADY_IDENTICAL
schemas/records/IHARQDecisionRecord.schema.json,current/phase_03/implementation/schemas/records/IHARQDecisionRecord.schema.json,f3eba9c6083eda29f391aac41c96257035830228eb2b991f0c80035fff53ae01,f3eba9c6083eda29f391aac41c96257035830228eb2b991f0c80035fff53ae01,ALREADY_IDENTICAL
schemas/records/LabelMapRecord.schema.json,current/phase_03/implementation/schemas/records/LabelMapRecord.schema.json,529db1d7842f0f8958142b120b4034cdeca247c2d3f34beeb498ab0606f44156,529db1d7842f0f8958142b120b4034cdeca247c2d3f34beeb498ab0606f44156,ALREADY_IDENTICAL
schemas/records/Layer0DispositionRecord.schema.json,current/phase_03/implementation/schemas/records/Layer0DispositionRecord.schema.json,c0916a6ed89f4bf0f79f3289fed46f9708525dc157d877fea703963721fbcb56,c0916a6ed89f4bf0f79f3289fed46f9708525dc157d877fea703963721fbcb56,ALREADY_IDENTICAL
schemas/records/Layer1Manifest.schema.json,current/phase_03/implementation/schemas/records/Layer1Manifest.schema.json,b4ed02ac80668e9bb05caa30f77ebb8a0b8f3684d71c5644ad470618b3dfa9be,b4ed02ac80668e9bb05caa30f77ebb8a0b8f3684d71c5644ad470618b3dfa9be,ALREADY_IDENTICAL
schemas/records/Layer2ReadinessReport.schema.json,current/phase_03/implementation/schemas/records/Layer2ReadinessReport.schema.json,2d4a4413db1196a3ef53b196706377bd5eb208c44e1fe3cb4637b84781bcd4ff,2d4a4413db1196a3ef53b196706377bd5eb208c44e1fe3cb4637b84781bcd4ff,ALREADY_IDENTICAL
schemas/records/Layer3MatchedOperatingPointTable.schema.json,current/phase_03/implementation/schemas/records/Layer3MatchedOperatingPointTable.schema.json,3cd39a1fad26a094a349140646f37521d2ac800a98b60823e1f44792682b4021,3cd39a1fad26a094a349140646f37521d2ac800a98b60823e1f44792682b4021,ALREADY_IDENTICAL
schemas/records/Layer9EmbodimentDemoManifest.schema.json,current/phase_03/implementation/schemas/records/Layer9EmbodimentDemoManifest.schema.json,a21dc0e2621f92fbf0c7dba70812b3d642b8603dc21f3e4dd36d6abeb15a6282,a21dc0e2621f92fbf0c7dba70812b3d642b8603dc21f3e4dd36d6abeb15a6282,ALREADY_IDENTICAL
schemas/records/Layer9RewardTrace.schema.json,current/phase_03/implementation/schemas/records/Layer9RewardTrace.schema.json,f714bfd7fdef47ced007ac89dcab39d596168ce3457cd837a9e1623307a2a4c6,f714bfd7fdef47ced007ac89dcab39d596168ce3457cd837a9e1623307a2a4c6,ALREADY_IDENTICAL
schemas/records/LeakageWarningRecord.schema.json,current/phase_03/implementation/schemas/records/LeakageWarningRecord.schema.json,4e28601d1b5395eeb2f6c472cb109e0534113b9a8bc097ffda94ee213dc5e968,4e28601d1b5395eeb2f6c472cb109e0534113b9a8bc097ffda94ee213dc5e968,ALREADY_IDENTICAL
schemas/records/MatchedComparisonReport.schema.json,current/phase_03/implementation/schemas/records/MatchedComparisonReport.schema.json,1ed801d978a154a1dd5218aeaf5ef472d985fecc2bf352c16095e6a3d9f729b8,1ed801d978a154a1dd5218aeaf5ef472d985fecc2bf352c16095e6a3d9f729b8,ALREADY_IDENTICAL
schemas/records/MatchedStressPairRecord.schema.json,current/phase_03/implementation/schemas/records/MatchedStressPairRecord.schema.json,87302054a7ecd4efc1468c834916aaf7d547657d295fd332f62ed03a2a58d40d,87302054a7ecd4efc1468c834916aaf7d547657d295fd332f62ed03a2a58d40d,ALREADY_IDENTICAL
schemas/records/MetricDictionary.schema.json,current/phase_03/implementation/schemas/records/MetricDictionary.schema.json,e16267d423233b61eee71063e317bc7a1ba3c7e82d79899ccddf2c934cd02f35,e16267d423233b61eee71063e317bc7a1ba3c7e82d79899ccddf2c934cd02f35,ALREADY_IDENTICAL
schemas/records/MetricDictionaryEntry.schema.json,current/phase_03/implementation/schemas/records/MetricDictionaryEntry.schema.json,d7b7b76bdcb3320d5bbdd0eacaed6eb46c81b15c900190b071daa61fb3157dbe,d7b7b76bdcb3320d5bbdd0eacaed6eb46c81b15c900190b071daa61fb3157dbe,ALREADY_IDENTICAL
schemas/records/ModelRegistryRecord.schema.json,current/phase_03/implementation/schemas/records/ModelRegistryRecord.schema.json,b0cdbf310241f33363ae3c56b56a486cb9dd65c15549377ceb1bc7d2cae6b6c3,b0cdbf310241f33363ae3c56b56a486cb9dd65c15549377ceb1bc7d2cae6b6c3,ALREADY_IDENTICAL
schemas/records/NegativeResultNote.schema.json,current/phase_03/implementation/schemas/records/NegativeResultNote.schema.json,c2bdb3767f7b60d2ba9eef477f16b16bf7f53d0bfc0319f8cdb88184188c0712,c2bdb3767f7b60d2ba9eef477f16b16bf7f53d0bfc0319f8cdb88184188c0712,ALREADY_IDENTICAL
schemas/records/PhaseHandoffRecord.schema.json,current/phase_03/implementation/schemas/records/PhaseHandoffRecord.schema.json,111c24f07de45441b5bee348280159d28debb5157c1b73b6d5f38a576bdd6dd9,111c24f07de45441b5bee348280159d28debb5157c1b73b6d5f38a576bdd6dd9,ALREADY_IDENTICAL
schemas/records/PolicyActionRecord.schema.json,current/phase_03/implementation/schemas/records/PolicyActionRecord.schema.json,1c7e2330209a8ff3fa42d199b0faa151d8cda1a7bcfe0fad89f56d847fc8039d,1c7e2330209a8ff3fa42d199b0faa151d8cda1a7bcfe0fad89f56d847fc8039d,ALREADY_IDENTICAL
schemas/records/PolicyRecord.schema.json,current/phase_03/implementation/schemas/records/PolicyRecord.schema.json,cd452eac268e9b9e3c41c0a3411cd2c0c17971b4b189f1f47aaebf921220b0ce,cd452eac268e9b9e3c41c0a3411cd2c0c17971b4b189f1f47aaebf921220b0ce,ALREADY_IDENTICAL
schemas/records/PolicyUpdateTrace.schema.json,current/phase_03/implementation/schemas/records/PolicyUpdateTrace.schema.json,318cba63976d560d195eb4f60065a51cbe96f448815c7082f888d2bcf26cd379,318cba63976d560d195eb4f60065a51cbe96f448815c7082f888d2bcf26cd379,ALREADY_IDENTICAL
schemas/records/PredictionRecord.schema.json,current/phase_03/implementation/schemas/records/PredictionRecord.schema.json,7701e2d788e4007d7934bb8c4598da1b261ec53c5ef3496b756e17db92d1088a,7701e2d788e4007d7934bb8c4598da1b261ec53c5ef3496b756e17db92d1088a,ALREADY_IDENTICAL
schemas/records/PreprocessingRecord.schema.json,current/phase_03/implementation/schemas/records/PreprocessingRecord.schema.json,e937bbeb1f42bd574f5ebe3c5473aae9141af6a12f05cad4f8eceb27cfb1a3a9,e937bbeb1f42bd574f5ebe3c5473aae9141af6a12f05cad4f8eceb27cfb1a3a9,ALREADY_IDENTICAL
schemas/records/ReadinessContextRecord.schema.json,current/phase_03/implementation/schemas/records/ReadinessContextRecord.schema.json,dfd66b34ddba475a135a9d1b98ec23b056f7a9f23789cf23509bb3e3ed0bac7d,dfd66b34ddba475a135a9d1b98ec23b056f7a9f23789cf23509bb3e3ed0bac7d,ALREADY_IDENTICAL
schemas/records/RegimeStateRecord.schema.json,current/phase_03/implementation/schemas/records/RegimeStateRecord.schema.json,75a02bd6b3d713dd15fff679922d77026920a078f48c59cafffcfda1387f5a7b,75a02bd6b3d713dd15fff679922d77026920a078f48c59cafffcfda1387f5a7b,ALREADY_IDENTICAL
schemas/records/ReliabilityAuditReport.schema.json,current/phase_03/implementation/schemas/records/ReliabilityAuditReport.schema.json,d833c9507f906250c6f650facad862c42023f58b45fd6d02735e9dc8c92ffef1,d833c9507f906250c6f650facad862c42023f58b45fd6d02735e9dc8c92ffef1,ALREADY_IDENTICAL
schemas/records/ReproducibilityManifest.schema.json,current/phase_03/implementation/schemas/records/ReproducibilityManifest.schema.json,48321c8b29909cd3c431f3ce797533b24e2029d7c4f252d65703eaa1c8506927,48321c8b29909cd3c431f3ce797533b24e2029d7c4f252d65703eaa1c8506927,ALREADY_IDENTICAL
schemas/records/ReproductionManifest.schema.json,current/phase_03/implementation/schemas/records/ReproductionManifest.schema.json,db320dc6496f4e624108f5965192eeb77ef02849cf73677fe25ba476a70a0a6c,db320dc6496f4e624108f5965192eeb77ef02849cf73677fe25ba476a70a0a6c,ALREADY_IDENTICAL
schemas/records/RolloutRecord.schema.json,current/phase_03/implementation/schemas/records/RolloutRecord.schema.json,51ebab450c77c8c1226659d757c2d711b494a3f2fd39e262788450382f67d22f,51ebab450c77c8c1226659d757c2d711b494a3f2fd39e262788450382f67d22f,ALREADY_IDENTICAL
schemas/records/SafetyEventRecord.schema.json,current/phase_03/implementation/schemas/records/SafetyEventRecord.schema.json,60da7b040d8af3f10210523293c9d65a03a73ca3f1225dd1f672b4da7f8a1410,60da7b040d8af3f10210523293c9d65a03a73ca3f1225dd1f672b4da7f8a1410,ALREADY_IDENTICAL
schemas/records/SelectivePredictionRecord.schema.json,current/phase_03/implementation/schemas/records/SelectivePredictionRecord.schema.json,74366c8626a5a8ef602087ab654d184fd8986ed72b2e5ecf7c1b46d976cd7dfd,74366c8626a5a8ef602087ab654d184fd8986ed72b2e5ecf7c1b46d976cd7dfd,ALREADY_IDENTICAL
schemas/records/SessionRecord.schema.json,current/phase_03/implementation/schemas/records/SessionRecord.schema.json,a2b465c429351367c53484ac873c313fd624521d86882f001d4edbb2d0a1fdd9,a2b465c429351367c53484ac873c313fd624521d86882f001d4edbb2d0a1fdd9,ALREADY_IDENTICAL
schemas/records/SplitIntegrityReport.schema.json,current/phase_03/implementation/schemas/records/SplitIntegrityReport.schema.json,2e91c9bdfd56e72a365bfd044edb3b5b0b94475ec34402bfd0c82568c89136b6,2e91c9bdfd56e72a365bfd044edb3b5b0b94475ec34402bfd0c82568c89136b6,ALREADY_IDENTICAL
schemas/records/SplitRecord.schema.json,current/phase_03/implementation/schemas/records/SplitRecord.schema.json,fcd1275eaebf1af100e6213764aa4611f484ae7b2e73b4a9acb50c5ceeb5f7da,fcd1275eaebf1af100e6213764aa4611f484ae7b2e73b4a9acb50c5ceeb5f7da,ALREADY_IDENTICAL
schemas/records/StateRecord.schema.json,current/phase_03/implementation/schemas/records/StateRecord.schema.json,26ca7cc17219d4c8791bc1f10904997aab2b86e3fde8f6d2fc501a60c5b18a25,26ca7cc17219d4c8791bc1f10904997aab2b86e3fde8f6d2fc501a60c5b18a25,ALREADY_IDENTICAL
schemas/records/StressApplicationRecord.schema.json,current/phase_03/implementation/schemas/records/StressApplicationRecord.schema.json,d6936e9fa8f540057cab24e31e5d563d523e2569ae78dc21a0415b1fefee5117,d6936e9fa8f540057cab24e31e5d563d523e2569ae78dc21a0415b1fefee5117,ALREADY_IDENTICAL
schemas/records/StressProfileRecord.schema.json,current/phase_03/implementation/schemas/records/StressProfileRecord.schema.json,688d097807d23ba65d9307f96d4e9cff174794d9f9705411c9d16afd558e7af8,688d097807d23ba65d9307f96d4e9cff174794d9f9705411c9d16afd558e7af8,ALREADY_IDENTICAL
schemas/records/StressScheduleRecord.schema.json,current/phase_03/implementation/schemas/records/StressScheduleRecord.schema.json,3d016804c4c4fdc8356c8b5691d7f0a5fafcdce9f15257c4c40f52d5cfe030ac,3d016804c4c4fdc8356c8b5691d7f0a5fafcdce9f15257c4c40f52d5cfe030ac,ALREADY_IDENTICAL
schemas/records/StressedDerivativeRecord.schema.json,current/phase_03/implementation/schemas/records/StressedDerivativeRecord.schema.json,2c5b8547691fcef05e5bc7e315d211600189c5663f9398de7824c12a9a6e0b0e,2c5b8547691fcef05e5bc7e315d211600189c5663f9398de7824c12a9a6e0b0e,ALREADY_IDENTICAL
schemas/records/SubjectRecord.schema.json,current/phase_03/implementation/schemas/records/SubjectRecord.schema.json,f67834f674c9dbf07d0c1dcf0b062766dc9849a60d0b59ff742f9fc5c19b8d29,f67834f674c9dbf07d0c1dcf0b062766dc9849a60d0b59ff742f9fc5c19b8d29,ALREADY_IDENTICAL
schemas/records/TableSourceRecord.schema.json,current/phase_03/implementation/schemas/records/TableSourceRecord.schema.json,43e07c969af0bbb114ac971b53f6759d8b945ef7a8600117c6ee78bab3d31d5b,43e07c969af0bbb114ac971b53f6759d8b945ef7a8600117c6ee78bab3d31d5b,ALREADY_IDENTICAL
schemas/records/TemporalTrustRecord.schema.json,current/phase_03/implementation/schemas/records/TemporalTrustRecord.schema.json,69ff03ced81c2300de46f2dad937059c79f56de909857c3810d85c1347e23c45,69ff03ced81c2300de46f2dad937059c79f56de909857c3810d85c1347e23c45,ALREADY_IDENTICAL
schemas/records/ThresholdRegistryRecord.schema.json,current/phase_03/implementation/schemas/records/ThresholdRegistryRecord.schema.json,efa4b9af4422724c135620603d07dfcca9c361f1bff3faf547e3b7da2640480e,efa4b9af4422724c135620603d07dfcca9c361f1bff3faf547e3b7da2640480e,ALREADY_IDENTICAL
schemas/records/TransitionRecord.schema.json,current/phase_03/implementation/schemas/records/TransitionRecord.schema.json,2d113b873b0ceb29ec4fff6747e2c4f5cd7f234d0e8d8f9c89494e7c2b7404b4,2d113b873b0ceb29ec4fff6747e2c4f5cd7f234d0e8d8f9c89494e7c2b7404b4,ALREADY_IDENTICAL
schemas/records/TrialRecord.schema.json,current/phase_03/implementation/schemas/records/TrialRecord.schema.json,2b6e31099c6faecf43ae64e05aa90bbadcef11a1446be6a40ba1e98f359919ae,2b6e31099c6faecf43ae64e05aa90bbadcef11a1446be6a40ba1e98f359919ae,ALREADY_IDENTICAL
schemas/records/UncertaintyRecord.schema.json,current/phase_03/implementation/schemas/records/UncertaintyRecord.schema.json,a2602d58b20190bc66f1b2dc52b098040f2a0bde739e2ac488c8a49c9ca87b51,a2602d58b20190bc66f1b2dc52b098040f2a0bde739e2ac488c8a49c9ca87b51,ALREADY_IDENTICAL
schemas/records/ValidatedSourceInventory.schema.json,current/phase_03/implementation/schemas/records/ValidatedSourceInventory.schema.json,6df60177378707d85b07886f50b20a1d6430e115a0c808874dce9d586944984a,6df60177378707d85b07886f50b20a1d6430e115a0c808874dce9d586944984a,ALREADY_IDENTICAL
schemas/records/ValidationReport.schema.json,current/phase_03/implementation/schemas/records/ValidationReport.schema.json,d1b38a5e328029c77e19243b9075176cbd501b623c692f631745d583fec76fbe,d1b38a5e328029c77e19243b9075176cbd501b623c692f631745d583fec76fbe,ALREADY_IDENTICAL
schemas/records/ViewDefinition.schema.json,current/phase_03/implementation/schemas/records/ViewDefinition.schema.json,290f73d9f5cb0cbfe958d624d047720d947c1e32d417c9599c4a355aa2e3ec08,290f73d9f5cb0cbfe958d624d047720d947c1e32d417c9599c4a355aa2e3ec08,ALREADY_IDENTICAL
schemas/records/WarningRecord.schema.json,current/phase_03/implementation/schemas/records/WarningRecord.schema.json,4e8c0084e05c519d87b2ac59bc95317260b755ed7672768887bd3b7aa3c48d70,4e8c0084e05c519d87b2ac59bc95317260b755ed7672768887bd3b7aa3c48d70,ALREADY_IDENTICAL
schemas/records/WindowRecord.schema.json,current/phase_03/implementation/schemas/records/WindowRecord.schema.json,5384b46f886d9532a19a21ef7ffc345f5707123db7f599ebc4387cc062f89279,5384b46f886d9532a19a21ef7ffc345f5707123db7f599ebc4387cc062f89279,ALREADY_IDENTICAL
schemas/records/p03/CalibrationRecord.schema.json,current/phase_03/implementation/schemas/records/p03/CalibrationRecord.schema.json,,cd507b3acf6a861eeab3ccb109c0eb1314fc0d191a458020846d61f4dc46db0e,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
schemas/records/p03/HighConfidenceWrongTable.schema.json,current/phase_03/implementation/schemas/records/p03/HighConfidenceWrongTable.schema.json,,1066c0be690fece83ab888d90a3e5babee3e03f2a0ceffb53113c99d813f15ee,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
schemas/records/p03/Layer3MatchedOperatingPointTable.schema.json,current/phase_03/implementation/schemas/records/p03/Layer3MatchedOperatingPointTable.schema.json,,d886a7ee8723eeec610527f9bb5b540bea964169614e96da5961edd9480b66e0,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
schemas/records/p03/LeakageWarningRecord.schema.json,current/phase_03/implementation/schemas/records/p03/LeakageWarningRecord.schema.json,,fb38777cd2ffb63fc70bb924cc1575205f915a360722507959c6393d10226ab8,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
schemas/records/p03/P03HandoffManifest.schema.json,current/phase_03/implementation/schemas/records/p03/P03HandoffManifest.schema.json,,61e1b9ec266af50a74ff872b692ad62f4bc934f6f469beb0c7c6368a50a956e3,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
schemas/records/p03/P03IntakeLedger.schema.json,current/phase_03/implementation/schemas/records/p03/P03IntakeLedger.schema.json,,8f3ef9e1946cd26ad046b89ac631ad43fc702927d55918a4bac153559d767ce4,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
schemas/records/p03/ReliabilityAuditReport.schema.json,current/phase_03/implementation/schemas/records/p03/ReliabilityAuditReport.schema.json,,03fa3c36780cd9e4a670bd10861300809b96714f943eea744469e4c31b4c5914,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
schemas/records/p03/RiskCoverageCurveSource.schema.json,current/phase_03/implementation/schemas/records/p03/RiskCoverageCurveSource.schema.json,,dc6ba6adaf7b75c72face23482ca655c79aa18c6400c5f92d8f7a52052a99d58,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
schemas/records/p03/SelectivePredictionRecord.schema.json,current/phase_03/implementation/schemas/records/p03/SelectivePredictionRecord.schema.json,,5f72f2ce0ea9a3936ede9177fc2bbb236aad121a1d504af626674a062d45b046,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
schemas/records/p03/SplitIntegrityReport.schema.json,current/phase_03/implementation/schemas/records/p03/SplitIntegrityReport.schema.json,,360d6e966769dce6727c18f768fc9366a6b86ec3622b96da9237fabec1c77720,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
schemas/records/p03/ThresholdRegistryRecord.schema.json,current/phase_03/implementation/schemas/records/p03/ThresholdRegistryRecord.schema.json,,66fdd048e55d5d1bb041f5b2b08424fa0ac4b9ee263854004a3dfea4ff223a2e,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
schemas/records/p03/UncertaintyRecord.schema.json,current/phase_03/implementation/schemas/records/p03/UncertaintyRecord.schema.json,,683d6cd6a724055ddd846b795fe90ae8fd8cc624d1ada1cf7256d0e7e3536c0b,ADDED_FROM_P03_ACCEPTED_IMPLEMENTATION
src/iharq/__init__.py,current/phase_03/implementation/src/iharq/__init__.py,be483ba0c728605c719a184cd68cba3920aa0cbff59152aefdb8eec380f51639,be483ba0c728605c719a184cd68cba3920aa0cbff59152aefdb8eec380f51639,ALREADY_IDENTICAL
src/iharq/canonical.py,current/phase_03/implementation/src/iharq/canonical.py,3471db07e717be1b17cbd84153e1262f0610671d8f3a3c69126a0e0a47a1b75c,3471db07e717be1b17cbd84153e1262f0610671d8f3a3c69126a0e0a47a1b75c,ALREADY_IDENTICAL
src/iharq/catalog.py,current/phase_03/implementation/src/iharq/catalog.py,211054939988d0e3acde2f93d92002f61ca0c19ad5d61d412678d2e4d84a6c82,211054939988d0e3acde2f93d92002f61ca0c19ad5d61d412678d2e4d84a6c82,ALREADY_IDENTICAL
src/iharq/cli.py,current/phase_03/implementation/src/iharq/cli.py,180ef272ce18b0992c84686dd84e5abc4e1c88c6f45580bed2095b671d1da26c,180ef272ce18b0992c84686dd84e5abc4e1c88c6f45580bed2095b671d1da26c,ALREADY_IDENTICAL
src/iharq/config.py,current/phase_03/implementation/src/iharq/config.py,5fc255ee6465aeb255d8e7437426d2fbcb3377f46424274a716f4d5e3c42120b,5fc255ee6465aeb255d8e7437426d2fbcb3377f46424274a716f4d5e3c42120b,ALREADY_IDENTICAL
src/iharq/errors.py,current/phase_03/implementation/src/iharq/errors.py,bb61e60016eff9f612cbc3266f6765c059bab261157d54981555b877c2247ebe,bb61e60016eff9f612cbc3266f6765c059bab261157d54981555b877c2247ebe,ALREADY_IDENTICAL
src/iharq/final_double_check_adversarial.py,current/phase_03/implementation/src/iharq/final_double_check_adversarial.py,0633554144a95635af5e77411b63ed0388f74e6df4386f2253a8397e414b9059,0633554144a95635af5e77411b63ed0388f74e6df4386f2253a8397e414b9059,ALREADY_IDENTICAL
src/iharq/gates.py,current/phase_03/implementation/src/iharq/gates.py,0432be3b15cd8d574952735a3c83b9259c2ea2de52df47788f87f70ac6710b32,0432be3b15cd8d574952735a3c83b9259c2ea2de52df47788f87f70ac6710b32,ALREADY_IDENTICAL
src/iharq/ids.py,current/phase_03/implementation/src/iharq/ids.py,11d5417b63acaf8ce74aa135d81241ae9604d55ffbba4bf380554f2582f4a7a9,11d5417b63acaf8ce74aa135d81241ae9604d55ffbba4bf380554f2582f4a7a9,ALREADY_IDENTICAL
src/iharq/l0_emap_l10_final_audit.py,current/phase_03/implementation/src/iharq/l0_emap_l10_final_audit.py,aec2e93922ebac8c36a26726f6c7c808a44a1b234cc981e969c4108599939c5e,aec2e93922ebac8c36a26726f6c7c808a44a1b234cc981e969c4108599939c5e,ALREADY_IDENTICAL
src/iharq/layer0_claim_governance/__init__.py,current/phase_03/implementation/src/iharq/layer0_claim_governance/__init__.py,a5e1e6bddaf3d60af1a44c0e41b4f71d29bbf2b12e2e8e75bfae86f1e4d04731,a5e1e6bddaf3d60af1a44c0e41b4f71d29bbf2b12e2e8e75bfae86f1e4d04731,ALREADY_IDENTICAL
src/iharq/layer10_reproducibility/__init__.py,current/phase_03/implementation/src/iharq/layer10_reproducibility/__init__.py,f162fe94553ffea0cbe6b2c15d8eb00fbcc1d8cd64dccfc945c9ab5312fe6b45,f162fe94553ffea0cbe6b2c15d8eb00fbcc1d8cd64dccfc945c9ab5312fe6b45,ALREADY_IDENTICAL
src/iharq/layer1_data_protocol/__init__.py,current/phase_03/implementation/src/iharq/layer1_data_protocol/__init__.py,b640efc3788b43ecf2b0e51af0044a152c6ddf23a10420cf0e60f9e1dace7d2c,b640efc3788b43ecf2b0e51af0044a152c6ddf23a10420cf0e60f9e1dace7d2c,ALREADY_IDENTICAL
src/iharq/layer1_data_protocol/adapters/__init__.py,current/phase_03/implementation/src/iharq/layer1_data_protocol/adapters/__init__.py,9dde55515753d5c624cd388a2d0c59badf12b30a0a82a3f70ed5276e90da9d2f,9dde55515753d5c624cd388a2d0c59badf12b30a0a82a3f70ed5276e90da9d2f,ALREADY_IDENTICAL
src/iharq/layer1_data_protocol/adapters/base.py,current/phase_03/implementation/src/iharq/layer1_data_protocol/adapters/base.py,f7f2d6863e9644ef0a13f144c39c06e731c952065018353f3b6a49cea9a0683b,f7f2d6863e9644ef0a13f144c39c06e731c952065018353f3b6a49cea9a0683b,ALREADY_IDENTICAL
src/iharq/layer1_data_protocol/adapters/bnci2014_001.py,current/phase_03/implementation/src/iharq/layer1_data_protocol/adapters/bnci2014_001.py,2f9ebd6f18db21a3fecd57daa52376bceb57a5a0a82849f673f592eef50b47e9,2f9ebd6f18db21a3fecd57daa52376bceb57a5a0a82849f673f592eef50b47e9,ALREADY_IDENTICAL
src/iharq/layer1_data_protocol/adapters/common.py,current/phase_03/implementation/src/iharq/layer1_data_protocol/adapters/common.py,c145972add714e838146cc306897b7734050eafb951e42559962d0d59aa71890,c145972add714e838146cc306897b7734050eafb951e42559962d0d59aa71890,ALREADY_IDENTICAL
src/iharq/layer1_data_protocol/adapters/lee2019_mi.py,current/phase_03/implementation/src/iharq/layer1_data_protocol/adapters/lee2019_mi.py,49eeb2ddd2ce67c83fb57792e0fd486594dad6d642e0b4a170a74e3aa2a0750d,49eeb2ddd2ce67c83fb57792e0fd486594dad6d642e0b4a170a74e3aa2a0750d,ALREADY_IDENTICAL
