path,old_bytes,old_sha256,new_bytes,new_sha256,source
current/phase_02/kaggle_run_light/runtime/manifests/stage_ledger/stage_22.json,1951,bcad03fb02eff75a4d0ed8a399a37510abb0f0c294820a3f556895defb45a7ef,1794,d6cf48577b1364cd2c29353f74896cae807ae13e67a91d10cbdffa62166a02f1,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/manifests/stage_ledger/stage_23.json,2033,9f77cb6a2479e8d8d52db012c9ade4fb5620accbc02e64579616a5c9281689d2,1877,30654797d0588bc6e4238a474c94a8b6ce662d4a8ffb0ac62ec9d76365d7cb05,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/manifests/stage_ledger/stage_24.json,1635,ce32ab6db97693e68de196c328e7f591e961a1d37fb252229f0c4328788c81e2,1479,148463c1a86a1db31c82861e41e50e4709434313d7b8b4521268cecde1608869,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/records/BaselineMetricRecord/a0.jsonl,2592918,ccda9519421fee00125a75dd3ef487b45f6d052b4451739d4b4fe5c4c549fc7b,3037634,faeccae88f299c3d3cbbc3b9776887c08907a462f3fa8172dc00cda2035719a4,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/records/DiagnosticOnlyFlag/diagnostics.jsonl,244638,d826e6d74a1af70b3c114699a7f39e686e4c42c5a7ea87aa9517b9bbad149886,244638,bcc4ee81a62c2dcbb4a6fe4d221988afb7c613051ed905fffc9b28fbaf164a2a,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/records/FailureCaseIndex/failures.jsonl,732300,e74fd834df16e7ece7c55b959af8fdd7f6627115bde5e6fe4e8e3cab9848e04c,1042476,13da62dd49da560b994e9d09d458da473f17e282829d2ba195e5a26b224be3f5,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/records/Layer2ReadinessReport/dataset=ALL/branch=READINESS/budget=ALL/P02-L2-READINESS-P03.jsonl,1826,1df39fb42d39e9d0b7dcee948bb938b17ba7350d581d3fbc0a9c2c34501d79a2,1859,8d1e6ce1cdfd5925011c44ca1d1db517344c2090aa90db1cf393cf734ca66187,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/records/NegativeResultNote/negative_results.jsonl,407911,89310883a40511e4fff866c5b4ba65b6de0b92c5b3c3bd16885c7bd98e67c9b6,581719,031f414e81a4e9e9d791fdab0b534e66fd1ee436760de5d61a08822511aa0462,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/records/SubjectProfileRecord/profiles.jsonl,15744,c42a6189a748b08f453548844db75f215bae35d666697d53e8aada990e0ee4fe,15746,7c875900b8bd68de2f3095629b6a1603758790bf2331c6520f486fe0ad08d953,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/stage18_consolidated_release_R1/manifests/stage18S_complete_output_manifest.jsonl,1015346,6d27302a4eb33e495eca3f340796e00bf9d28b2ea941f0d79ca898d424077f58,2125822,7384a3967a0d64e51acb36bee555edfa9aabe21459a4f3111b837ca74802bb76,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/stage18_consolidated_release_R1/manifests/stage18_and_phase_structured_output_manifest.jsonl,8332860,82dfc59c2e07b2e1b459d58ae0c91ec0f9d4a8d8402ca4e27406285fa89bab1e,10920963,af2906f3bd8b46d06679051ff0467eac38b0cd31d48811abaaa9c92b6f5ed091,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/stage18_consolidated_release_R1/manifests/stage18_and_stage18S_checkpoint_manifest.jsonl,664611,481256bb8efdd15c5f20df2b2c712dc0bf73f65a9f8c300eb4eefc63aee491ca,802613,9c66ac93e45925d701259e12d82a6951aa2ed93f1c3b3aa933fe051da3694651,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/stage18_consolidated_release_R1/manifests/stage18_release_family_quick_index.csv,5106206,c8990987bb25ab8011ce8924b249c106d341b4ce47a1a1e5abe4d621d300a0b3,6858436,d033f93afbd10de96d7e483d247c05ea4dd5c038fa31c603b199bd033c567f56,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/combined_cell_effects.csv,69010,e612a630e027cf01b041b2f4b35eef8879d9e4b85edd4031ae9b4cc970c99f32,122933,c7a5e9f69341825407b48d9dc82d9157b2be0e9b9e184512ae5163d64b215ed6,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/decision_support_summary.json,937,245340d52d400ddff7095500f4425d971ed6f1b1ae97cf7ba8d06eb1d230e6af,2522,925eaca4c360bfb284d3a78b1003330907bd2a9593fcbe584ed36eb7717e5f77,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/execution_receipt.json,1057,740ba268d1de20332b09f8d679443b39bd3a4c35b206da8922b3b3c69a7b211e,1058,f4f2f6219dc28e4eda10e815ff9e009744b46e991e8ab43815467ce8a7004d23,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/member_training_provenance.csv,38250,48af59807df7f3586e9eb614223df8efeccd2ea71aaafc0380d586c2a5831723,85919,1d453b281b2558ed9819889ad42f623b26ee6facd5d9714a9d36bf16c49b5b95,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/participant_paired_effects.csv,161029,cc6d349bdb69b3dc89deb5c675e4c65e3d2f8ccbc5bc78282b2894baf9ae14bc,284424,26c3ff0058244cb02cfb51f8556b8319a23f19270cff1337e4a8a667e02b027e,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/preexecution_freeze.json,3095,79187cfab12fcdc18187aed259733024abd4093a1d8327017e976fa9272775b5,4132,e2215e283fc8f49d332f137773ec19bd63b46c5bee4ce683108e940228ee66f3,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/six_budget_mr00_sensitivity.csv,4075,3c1ddee8a5d6bacf1577c37d6775eef509ea920d59e4f766aa9ac0a4d4558686,4456,e3245685c598ea7855ac19c951b056ad746936de944db204430fac4dda42be92,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/supplement_gate.json,733,9862c96a48e79e0fc7d1c92e79d57fd5b3064ef3d5cf9223a18122f5606ce7b3,1410,102adbd6bbf1fbb725c9db815b292fd339da84058d407a9501887aadfb7355fc,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/supplement_plan.json,149770,e1458941748d39f09fb3d114fac9956774140a0bfbc801f7c2bc68ce043f9bd6,330652,d9cbd18382be8c5328e78662e3d8e4eea5f6cd4d625b0cc82c02c888ee4276a0,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/three_repeat_anchor_stability.csv,13938,4490e4b1b24e53b2b4728487f54194b7608b4f3f4b6890c34f8b0edd27d0bce2,25438,9e6db2cd15d86591967783be6b96d25a8dc80bad24b0d501113077cd409ca473,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/training_provenance_summary.csv,273,4216d07d415122c968cf392432f5a8537acdd0cbeeffafe8418d4758d6a5714c,320,9695dda9cc234cf8b3f53109044effc335397f0c5793c9ef3df97aa1754dad50,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/transport_successor_R1_3.json,673,58325e14fdfa5f9583858cb72420053d005c3bf3cbe3f2d58994f8a53ef6f325,673,08563d67f18d2eb96582ac36134db4e0f35fdc574ef58f372d3938ebfc470cd7,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/supplements/stage18S_balanced_sensitivity_R1/analysis/validation_selected_representatives.json,13254,a3c1bd43d8f8610af54f5e730dd380b1bbcbc75cd5b4fde8da8cfea5142f56f1,26844,e6764828392d21da9475f8e3caea5ec2e1ae3f0506c543f61cc3af7ea5752f28,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/a0_participant_metrics.csv,732426,6497ec474de6ba4750377af268ae79b0c13f25813006aa687505d3ee3d82fccd,880760,8e317c651fc9178184d52220383468a350ac36bd601dab90542ef61dedd3d876,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/a4_burden_source.csv,301185,c56dc18edc73e0b606fd2f806fe39e40433b7fa30d1a95729f7ae7184f102406,434322,45885b42c32989d85d0ae521d54c628c29c6a1d28a8e3a925264f4cc001adf62,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/a4_c4_c5_common_support.jsonl,90030,04f53110af22842791f1e70f6802de9e2e6de693e5205117f2c3436a9b3749ec,135585,a99a782cca6a67227ceb56210a9f243dc464a6de38412d5e7634543753559e7a,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/a4_c4_c5_comparison_artifacts.jsonl,448075,82337c19356ea1cd57ac9f43d84bcac7583f640ff709b537212ea12153654c7d,654465,77fbf9b2e33078d5af59b3c153bfff57e213b42934a3bc582c47e602862aba90,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/a4_c4_c5_participant_comparisons.csv,201170,0559b86009e53f7e859634edf065516c0344e9b7471a54a9c3d954b5e2db40e9,307971,4ef3888b87347c1cceb03fcafec5e71949f136de8959d9521c9115be01cadfc1,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/a4_c4_c5_statistics.json,379930,d713c65a0d90a4628e763ac8e1f47c2706868bb9ce61813a32fd0e46d0c35f18,560839,8d1cc28fc74b0152c3c56311d960fbf13b005b5fc0c8619fdf091e09cbc629d9,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/a4_participant_metrics.csv,847399,be0b5814900ead978ec6393e62bf06c22446cf9ce26747d6c15a46f28163b51c,1230263,282be80c37df564b70d29370b72700fceb7dc00b3b8773c75c054b314a20cecc,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/a4_role_control_common_support.jsonl,35739,0e01a7ade91e1de95fa27402273c18d911d4e1c8017f4d55bbd491ba90e7767a,48096,a0721f4f061ec7223c2db98bb4b4b348d8b6dc0723f9169dece405fabb7bd35d,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/a4_role_control_participant_comparisons.csv,180508,75cc212bc1f971e3b52a84181b9760708da03051d647fd8f8e6ef17b0420583d,246309,873739add7adc181f5e1292a2b09869bec83ce5b8c9b478251c0f558d7320106,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/a4_role_control_statistics.json,613986,2a2ea0c4f0b8c0d98caaec28544907de07112b74ea6c5e22874b02012b046688,873452,c485cd1163bac42e70a5440d6a7b1def8c8aff6be6cde8eb3d7a44803cbd5593,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/failure_negative_summary.json,186,678b0675cc24a5ab264523909f1b25b23a545f7a7e5aaa4c93e0bac1d65850ae,186,74912d61f4aac0310e0d660063a0a70299de52cb730afc566061ce8e18fa928a,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/session_profile_metric_source.csv,785609,28e6416ddf80967582d32f5f047ec3c1239a240b01aff7507754537269ea397a,944374,64b788d7c7004490419bb664fd55cc3a2f8c09cf31d38568841654edc506d823,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/subject_profile_metric_source.csv,732426,6497ec474de6ba4750377af268ae79b0c13f25813006aa687505d3ee3d82fccd,880760,8e317c651fc9178184d52220383468a350ac36bd601dab90542ef61dedd3d876,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/runtime/table_source_data/subject_profile_summary.json,179,2b27818f56a4f9116c358eb21a509302506ca06bf7afce7dbd76d466e372f977,179,df7a6647dfbe662c6d0da77d3632bb193cd16d5ec0b986a3bc04e654fe4e41e9,P02_EXTENSION_DELTA_OVERLAY
current/phase_02/kaggle_run_light/stage_ledger/stage_24.json,1635,ce32ab6db97693e68de196c328e7f591e961a1d37fb252229f0c4328788c81e2,1479,148463c1a86a1db31c82861e41e50e4709434313d7b8b4521268cecde1608869,P02_EXTENSION_DELTA_OVERLAY
